customer_id,first_purchase,last_purchase,frequency,monetary,average_order_value,recency_days,tenure_days,r_score,f_score,m_score,rfm_score,business_segment,kmeans_cluster
15608,2011-08-11 09:56:00,2011-11-11 13:20:00,4,1093.68,273.42,28,92,3,3,3,9,Loyal Customers,1
15609,2011-06-08 13:00:00,2011-06-08 13:00:00,1,298.48,298.48,184,0,1,1,1,3,Other,0
15610,2011-10-19 10:36:00,2011-10-19 10:36:00,1,112.46000000000001,112.46000000000001,52,0,2,1,1,4,Other,0
15611,2011-01-09 11:32:00,2011-11-30 12:36:00,13,1591.45,122.41923076923078,10,325,4,4,3,11,Champions,1
15612,2011-10-09 12:49:00,2011-11-03 14:52:00,2,195.15,97.575,36,25,3,2,1,6,New / Promising,0
15615,2010-12-15 16:21:00,2011-11-29 14:42:00,23,10399.74,452.1626086956522,10,348,4,4,4,12,Champions,1
15618,2011-07-26 10:13:00,2011-11-07 08:34:00,4,776.851,194.21275,33,103,3,3,3,9,Loyal Customers,1
15619,2011-11-29 08:14:00,2011-11-29 08:14:00,1,336.40000000000003,336.40000000000003,11,0,4,1,2,7,New / Promising,0
15620,2010-12-16 14:34:00,2011-10-14 12:41:00,3,1553.1799999999998,517.7266666666666,57,301,2,3,3,8,At Risk,1
15621,2011-11-18 11:49:00,2011-12-05 14:01:00,4,1293.03,323.2575,4,17,4,3,3,10,Loyal Customers,1
15622,2011-03-02 13:42:00,2011-10-27 16:44:00,9,3709.56,412.17333333333335,43,239,3,4,4,11,Loyal Customers,1
15623,2011-07-21 17:26:00,2011-07-21 17:26:00,1,301.03,301.03,141,0,2,1,1,4,Other,0
15624,2011-03-28 13:32:00,2011-08-15 11:38:00,4,588.13,147.0325,117,139,2,3,2,7,At Risk,0
15625,2011-04-18 14:01:00,2011-08-28 10:21:00,4,1534.2599999999998,383.56499999999994,104,131,2,3,3,8,At Risk,0
15626,2011-01-14 10:10:00,2011-09-26 10:03:00,2,675.8,337.9,75,254,2,2,3,7,Other,0
15628,2010-12-08 09:51:00,2011-12-05 10:24:00,9,2870.2400000000002,318.91555555555556,5,362,4,4,4,12,Champions,1
15630,2011-05-19 10:16:00,2011-10-25 15:36:00,2,1186.35,593.175,45,159,3,2,3,8,New / Promising,0
15632,2011-03-10 08:29:00,2011-11-24 09:51:00,8,3285.31,410.66375,16,259,4,4,4,12,Champions,1
15634,2011-11-22 16:28:00,2011-11-22 16:28:00,1,243.55,243.55,17,0,4,1,1,6,New / Promising,0
15636,2011-03-02 14:50:00,2011-09-11 11:17:00,2,724.76,362.38,90,192,2,2,3,7,Other,0
15637,2011-10-18 08:28:00,2011-10-18 08:28:00,1,223.36,223.36,53,0,2,1,1,4,Other,0
15639,2011-07-28 14:30:00,2011-07-28 14:30:00,1,425.32,425.32,134,0,2,1,2,5,Other,0
15640,2010-12-02 15:40:00,2011-12-05 14:35:00,15,12416.11,827.7406666666667,4,367,4,4,4,12,Champions,1
15641,2010-12-15 14:45:00,2011-08-26 14:04:00,4,1887.2000000000003,471.80000000000007,105,253,2,3,4,9,At Risk,1
15643,2011-03-02 14:34:00,2011-06-01 07:38:00,3,664.0,221.33333333333334,192,90,1,3,2,6,At Risk,0
15644,2011-03-23 15:37:00,2011-06-26 14:54:00,4,803.54,200.885,166,94,1,3,3,7,At Risk,0
15645,2011-11-21 11:55:00,2011-11-21 11:55:00,1,612.01,612.01,19,0,3,1,2,6,New / Promising,0
15646,2010-12-02 16:59:00,2011-07-05 09:53:00,3,447.64000000000004,149.21333333333334,158,214,1,3,2,6,At Risk,0
15648,2011-03-17 18:59:00,2011-05-19 15:53:00,2,639.5,319.75,204,62,1,2,2,5,Other,0
15649,2010-12-07 10:06:00,2011-01-07 13:34:00,2,816.0,408.0,336,31,1,2,3,6,Other,0
15651,2011-03-24 08:56:00,2011-11-03 08:41:00,3,646.3000000000001,215.43333333333337,37,223,3,3,2,8,Loyal Customers,0
15652,2011-09-09 14:22:00,2011-09-09 14:22:00,1,337.74,337.74,91,0,2,1,2,5,Other,0
15653,2011-08-16 09:50:00,2011-09-08 10:49:00,2,877.4399999999999,438.71999999999997,93,23,2,2,3,7,Other,0
15654,2011-11-13 15:15:00,2011-11-30 13:08:00,2,922.53,461.265,9,16,4,2,3,9,New / Promising,1
15655,2011-04-10 15:25:00,2011-04-10 15:25:00,1,560.6700000000001,560.6700000000001,243,0,1,1,2,4,Other,0
15656,2011-02-28 15:32:00,2011-10-25 14:56:00,4,748.5,187.125,45,238,3,3,3,9,Loyal Customers,0
15657,2011-11-17 12:19:00,2011-11-17 12:19:00,1,30.0,30.0,23,0,3,1,1,5,New / Promising,0
15658,2010-12-02 10:53:00,2011-06-02 15:22:00,5,1024.1,204.82,190,182,1,4,3,8,At Risk,0
15659,2011-10-27 09:23:00,2011-10-27 09:23:00,1,306.45,306.45,44,0,3,1,1,5,New / Promising,0
15660,2010-12-09 09:49:00,2011-11-14 16:58:00,9,1600.8600000000001,177.87333333333333,25,340,3,4,3,10,Loyal Customers,1
15661,2011-01-05 12:32:00,2011-01-26 13:56:00,2,309.79999999999995,154.89999999999998,317,21,1,2,2,5,Other,0
15663,2011-08-25 15:50:00,2011-08-25 15:50:00,1,138.14,138.14,106,0,2,1,1,4,Other,0
15664,2011-10-20 10:57:00,2011-10-20 10:57:00,1,386.43,386.43,51,0,2,1,2,5,Other,0
15665,2011-04-10 15:09:00,2011-06-24 14:57:00,2,2222.21,1111.105,168,74,1,2,4,7,High Value,0
15667,2011-10-31 10:56:00,2011-10-31 10:56:00,1,301.32,301.32,40,0,3,1,1,5,New / Promising,0
15668,2011-05-06 10:39:00,2011-05-06 10:39:00,1,76.32000000000001,76.32000000000001,218,0,1,1,1,3,Other,0
15669,2011-03-21 09:13:00,2011-10-30 16:03:00,4,684.34,171.085,40,223,3,3,3,9,Loyal Customers,0
15670,2011-02-16 10:50:00,2011-02-16 10:50:00,1,173.05,173.05,297,0,1,1,1,3,Other,0
15671,2011-03-14 09:37:00,2011-11-21 12:43:00,7,2657.13,379.59000000000003,19,252,3,4,4,11,Loyal Customers,1
15673,2011-01-16 16:25:00,2011-09-12 16:12:00,4,2726.23,681.5575,88,238,2,3,4,9,At Risk,1
15674,2011-03-30 09:19:00,2011-09-27 15:17:00,5,2446.6000000000004,489.32000000000005,73,181,2,4,4,10,At Risk,1
15675,2011-03-04 14:21:00,2011-09-19 13:48:00,3,323.69,107.89666666666666,81,198,2,3,2,7,At Risk,0
15676,2011-03-01 10:19:00,2011-11-21 12:40:00,3,3435.76,1145.2533333333333,19,265,3,3,4,10,Loyal Customers,1
15677,2011-10-21 15:36:00,2011-10-21 15:36:00,1,657.23,657.23,49,0,3,1,2,6,New / Promising,0
15678,2011-10-18 09:25:00,2011-10-18 09:25:00,1,352.7,352.7,53,0,2,1,2,5,Other,0
15679,2011-06-10 08:24:00,2011-11-15 16:19:00,4,781.28,195.32,24,158,3,3,3,9,Loyal Customers,1
15680,2010-12-08 14:43:00,2011-11-30 13:46:00,3,1333.68,444.56,9,356,4,3,3,10,Loyal Customers,1
15681,2011-03-04 13:46:00,2011-11-14 16:30:00,5,1426.16,285.232,25,255,3,4,3,10,Loyal Customers,1
15683,2011-08-14 12:56:00,2011-08-14 12:56:00,1,193.75,193.75,117,0,2,1,1,4,Other,0
15687,2011-01-13 15:13:00,2011-12-01 08:33:00,9,2993.1,332.56666666666666,9,321,4,4,4,12,Champions,1
15689,2010-12-13 09:57:00,2011-08-12 09:37:00,2,254.1,127.05,120,241,2,2,1,5,Other,0
15690,2011-08-31 11:40:00,2011-12-05 15:59:00,2,239.76,119.88,4,96,4,2,1,7,New / Promising,0
15691,2011-04-01 15:13:00,2011-04-01 15:13:00,1,136.8,136.8,252,0,1,1,1,3,Other,0
15692,2011-11-11 14:12:00,2011-11-11 14:12:00,1,191.04,191.04,28,0,3,1,1,5,New / Promising,0
15694,2010-12-02 07:49:00,2011-12-09 09:44:00,14,6479.4,462.8142857142857,1,372,4,4,4,12,Champions,1
15695,2011-03-18 08:31:00,2011-03-18 08:32:00,2,409.98,204.99,267,0,1,2,2,5,Other,0
15696,2011-01-17 11:24:00,2011-11-06 14:02:00,8,2711.11,338.88875,33,293,3,4,4,11,Loyal Customers,1
15699,2011-11-22 08:26:00,2011-11-22 08:26:00,1,309.65,309.65,18,0,3,1,2,6,New / Promising,0
15700,2011-06-19 15:36:00,2011-06-20 16:53:00,2,696.68,348.34,172,1,1,2,3,6,Other,0
15701,2011-08-21 12:36:00,2011-12-07 14:39:00,4,1529.0,382.25,2,108,4,3,3,10,Loyal Customers,1
15703,2011-03-20 10:51:00,2011-03-20 10:51:00,1,211.5,211.5,265,0,1,1,1,3,Other,0
15704,2011-05-08 12:42:00,2011-07-22 13:35:00,4,2293.62,573.405,140,75,2,3,4,9,At Risk,1
15705,2011-05-22 15:37:00,2011-05-22 15:37:00,1,143.1,143.1,201,0,1,1,1,3,Other,0
15706,2011-08-15 14:32:00,2011-10-07 10:09:00,4,1060.56,265.14,64,52,2,3,3,8,At Risk,0
15707,2011-09-14 14:19:00,2011-11-04 14:35:00,4,916.98,229.245,35,51,3,3,3,9,Loyal Customers,1
15708,2010-12-05 11:12:00,2011-10-30 10:54:00,7,3235.25,462.17857142857144,41,328,3,4,4,11,Loyal Customers,1
15709,2011-03-01 10:38:00,2011-03-01 10:38:00,1,133.25,133.25,284,0,1,1,1,3,Other,0
15712,2011-02-25 11:32:00,2011-11-30 14:09:00,5,1072.3600000000001,214.47200000000004,9,278,4,4,3,11,Champions,1
15713,2010-12-08 15:16:00,2011-07-19 13:34:00,2,356.70000000000005,178.35000000000002,143,222,1,2,2,5,Other,0
15714,2011-09-23 11:25:00,2011-11-28 11:26:00,2,330.03000000000003,165.01500000000001,12,66,4,2,2,8,New / Promising,0
15716,2010-12-05 12:26:00,2011-07-17 11:59:00,4,1101.1100000000001,275.27750000000003,146,223,1,3,3,7,At Risk,0
15717,2011-04-19 13:21:00,2011-04-19 13:21:00,1,150.3,150.3,234,0,1,1,1,3,Other,0
15719,2011-01-06 12:31:00,2011-11-07 12:29:00,13,5030.07,386.92846153846153,33,304,3,4,4,11,Loyal Customers,1
15720,2011-11-15 14:48:00,2011-11-15 14:48:00,1,598.73,598.73,24,0,3,1,2,6,New / Promising,0
15721,2011-11-28 12:14:00,2011-11-28 12:14:00,1,471.40000000000003,471.40000000000003,12,0,4,1,2,7,New / Promising,0
15722,2011-02-22 12:24:00,2011-11-04 11:43:00,5,2211.21,442.242,36,254,3,4,4,11,Loyal Customers,1
15723,2010-12-10 11:12:00,2010-12-10 11:12:00,1,190.70000000000002,190.70000000000002,365,0,1,1,1,3,Other,0
15724,2011-02-28 10:40:00,2011-05-22 14:40:00,2,218.25,109.125,201,83,1,2,1,4,Other,0
15725,2011-11-24 14:51:00,2011-11-24 14:51:00,1,415.25,415.25,15,0,4,1,2,7,New / Promising,0
15727,2010-12-15 15:47:00,2011-11-23 12:36:00,7,5159.06,737.0085714285715,17,342,4,4,4,12,Champions,1
15729,2011-05-11 12:36:00,2011-05-11 12:36:00,1,85.0,85.0,213,0,1,1,1,3,Other,0
15730,2011-05-17 12:43:00,2011-10-05 12:31:00,3,1120.88,373.6266666666667,66,140,2,3,3,8,At Risk,0
15732,2010-12-02 15:00:00,2011-05-11 14:24:00,2,294.12,147.06,212,159,1,2,1,4,Other,0
15733,2011-03-02 09:05:00,2011-03-02 09:05:00,1,162.3,162.3,283,0,1,1,1,3,Other,0
15734,2011-05-23 14:59:00,2011-08-17 10:50:00,2,1339.4500000000003,669.7250000000001,115,85,2,2,3,7,Other,0
15737,2011-04-11 10:01:00,2011-11-25 11:21:00,8,1188.1200000000001,148.51500000000001,15,228,4,4,3,11,Champions,1
15738,2010-12-02 12:50:00,2011-11-21 08:26:00,16,4812.42,300.77625,19,353,3,4,4,11,Loyal Customers,1
15739,2011-10-04 13:42:00,2011-10-04 13:42:00,1,449.12,449.12,66,0,2,1,2,5,Other,0
15740,2011-10-21 14:29:00,2011-10-21 14:29:00,1,154.88,154.88,49,0,3,1,1,5,New / Promising,0
15743,2011-06-08 10:14:00,2011-11-23 17:19:00,4,775.96,193.99,16,168,4,3,3,10,Loyal Customers,1
15744,2011-09-23 09:52:00,2011-09-23 09:52:00,1,34.8,34.8,78,0,2,1,1,4,Other,0
15745,2011-04-17 13:04:00,2011-11-20 13:45:00,4,1094.5900000000001,273.64750000000004,19,217,3,3,3,9,Loyal Customers,1
15746,2011-07-28 15:21:00,2011-07-28 15:21:00,1,196.88,196.88,134,0,2,1,1,4,Other,0
15747,2011-06-20 11:30:00,2011-11-27 12:26:00,3,946.6399999999999,315.5466666666666,13,160,4,3,3,10,Loyal Customers,1
15748,2011-10-30 12:51:00,2011-10-30 12:51:00,1,144.36,144.36,40,0,3,1,1,5,New / Promising,0
15749,2011-01-11 12:55:00,2011-04-18 13:20:00,3,44534.3,14844.766666666668,235,97,1,3,4,8,At Risk,1
15750,2010-12-08 10:36:00,2011-12-07 12:34:00,8,2463.05,307.88125,3,364,4,4,4,12,Champions,1
15752,2010-12-02 09:43:00,2011-10-31 11:37:00,7,2626.6,375.2285714285714,40,333,3,4,4,11,Loyal Customers,1
15753,2011-02-08 12:41:00,2011-02-08 12:41:00,1,79.2,79.2,305,0,1,1,1,3,Other,0
15754,2011-04-07 12:24:00,2011-10-19 14:40:00,3,458.57000000000005,152.85666666666668,51,195,2,3,2,7,At Risk,0
15755,2011-02-18 11:53:00,2011-11-29 14:57:00,6,2364.25,394.0416666666667,10,284,4,4,4,12,Champions,1
15756,2011-04-04 14:00:00,2011-10-09 13:30:00,4,528.01,132.0025,61,187,2,3,2,7,At Risk,0
15757,2011-05-06 11:40:00,2011-10-05 12:14:00,2,714.4200000000001,357.21000000000004,66,152,2,2,3,7,Other,0
15758,2011-11-15 10:48:00,2011-11-15 10:48:00,1,205.25,205.25,25,0,3,1,1,5,New / Promising,0
15759,2010-12-16 15:29:00,2011-05-05 15:13:00,3,253.04000000000002,84.34666666666668,218,139,1,3,1,5,At Risk,0
15762,2011-09-23 15:17:00,2011-10-05 16:15:00,2,583.75,291.875,65,12,2,2,2,6,Other,0
15763,2011-09-23 12:10:00,2011-11-08 09:44:00,2,1086.92,543.46,32,45,3,2,3,8,New / Promising,0
15764,2011-03-08 09:23:00,2011-09-12 17:58:00,6,3279.9700000000003,546.6616666666667,88,188,2,4,4,10,At Risk,1
15766,2011-10-06 17:03:00,2011-10-06 17:03:00,1,315.06,315.06,64,0,2,1,2,5,Other,0
15768,2011-04-28 09:20:00,2011-08-16 10:48:00,3,621.83,207.27666666666667,116,110,2,3,2,7,At Risk,0
15769,2010-12-03 15:16:00,2011-12-02 13:52:00,26,56252.72,2163.566153846154,7,363,4,4,4,12,Champions,1
15773,2011-12-04 12:48:00,2011-12-04 12:48:00,1,635.6800000000001,635.6800000000001,6,0,4,1,2,7,New / Promising,0
15774,2011-10-02 12:04:00,2011-10-02 12:04:00,1,270.8,270.8,69,0,2,1,1,4,Other,0
15775,2011-04-08 12:56:00,2011-04-08 12:56:00,1,104.9,104.9,245,0,1,1,1,3,Other,0
15776,2011-07-29 13:46:00,2011-07-29 13:46:00,1,241.62,241.62,133,0,2,1,1,4,Other,0
15777,2010-12-13 16:38:00,2011-04-12 16:43:00,4,1047.11,261.7775,241,120,1,3,3,7,At Risk,0
15780,2010-12-17 11:43:00,2011-06-09 12:01:00,3,475.28000000000003,158.42666666666668,184,174,1,3,2,6,At Risk,0
15781,2011-02-07 09:15:00,2011-11-14 14:57:00,3,345.46000000000004,115.15333333333335,25,280,3,3,2,8,Loyal Customers,0
15782,2011-09-11 14:29:00,2011-11-30 10:49:00,3,2614.7400000000002,871.58,10,79,4,3,4,11,Loyal Customers,1
15783,2011-11-29 09:50:00,2011-11-29 09:50:00,1,246.3,246.3,11,0,4,1,1,6,New / Promising,0
15785,2011-02-17 14:17:00,2011-11-07 11:33:00,5,2328.9700000000003,465.79400000000004,33,262,3,4,4,11,Loyal Customers,1
15786,2011-08-17 13:33:00,2011-10-24 14:13:00,3,4919.0,1639.6666666666667,46,68,3,3,4,10,Loyal Customers,1
15787,2011-10-09 13:11:00,2011-11-13 14:55:00,3,933.26,311.08666666666664,26,35,3,3,3,9,Loyal Customers,1
15789,2010-12-16 14:35:00,2010-12-16 14:35:00,1,351.3,351.3,358,0,1,1,2,4,Other,0
15790,2011-11-29 14:53:00,2011-11-29 14:53:00,1,218.75,218.75,10,0,4,1,1,6,New / Promising,0
15791,2011-05-19 15:15:00,2011-10-27 10:14:00,2,1612.69,806.345,44,160,3,2,3,8,New / Promising,0
15793,2011-03-16 10:45:00,2011-11-25 09:31:00,3,965.61,321.87,15,253,4,3,3,10,Loyal Customers,1
15795,2011-07-13 10:43:00,2011-07-13 10:43:00,1,610.01,610.01,150,0,1,1,2,4,Other,0
15796,2011-02-10 15:40:00,2011-12-08 19:55:00,8,2708.61,338.57625,1,301,4,4,4,12,Champions,1
15797,2011-01-24 15:47:00,2011-08-18 17:04:00,4,2207.4,551.85,113,206,2,3,4,9,At Risk,1
15799,2011-01-09 15:13:00,2011-09-25 12:46:00,3,884.1400000000001,294.71333333333337,76,258,2,3,3,8,At Risk,0
15800,2011-04-07 12:39:00,2011-08-24 14:23:00,2,696.89,348.445,107,139,2,2,3,7,Other,0
15801,2011-08-22 09:53:00,2011-10-24 13:52:00,3,1063.95,354.65000000000003,46,63,3,3,3,9,Loyal Customers,0
15802,2011-07-20 11:38:00,2011-07-20 11:38:00,1,451.42,451.42,143,0,1,1,2,4,Other,0
15803,2011-10-19 14:56:00,2011-10-19 14:56:00,1,415.82000000000005,415.82000000000005,51,0,2,1,2,5,Other,0
15804,2011-05-25 10:12:00,2011-12-09 12:31:00,13,4206.39,323.5684615384616,1,198,4,4,4,12,Champions,1
15805,2010-12-10 09:33:00,2011-11-16 16:32:00,17,5488.18,322.83411764705886,23,341,3,4,4,11,Loyal Customers,1
15806,2011-03-08 09:24:00,2011-10-24 14:35:00,3,784.58,261.5266666666667,46,230,3,3,3,9,Loyal Customers,0
15807,2011-09-23 14:43:00,2011-10-20 14:10:00,3,903.9000000000001,301.3,50,26,3,3,3,9,Loyal Customers,0
15808,2010-12-05 13:05:00,2011-02-06 14:33:00,4,3651.2700000000004,912.8175000000001,306,63,1,3,4,8,At Risk,0
15809,2011-02-10 11:16:00,2011-11-03 16:40:00,5,515.77,103.154,36,266,3,4,2,9,Loyal Customers,1
15810,2011-02-16 09:11:00,2011-09-22 09:38:00,4,1391.98,347.995,79,218,2,3,3,8,At Risk,1
15811,2010-12-09 15:29:00,2011-11-17 15:31:00,6,2218.62,369.77,22,343,3,4,4,11,Loyal Customers,1
15812,2011-01-26 12:12:00,2011-08-24 14:19:00,5,1801.14,360.228,107,210,2,4,4,10,At Risk,1
15813,2011-04-14 09:09:00,2011-05-16 08:13:00,2,1303.9099999999999,651.9549999999999,208,31,1,2,3,6,Other,0
15814,2011-10-20 09:04:00,2011-11-23 08:17:00,4,1945.33,486.3325,17,33,4,3,4,11,Loyal Customers,1
15815,2011-03-25 08:43:00,2011-10-07 12:42:00,5,2100.6,420.12,64,196,2,4,4,10,At Risk,1
15819,2011-03-08 09:45:00,2011-10-21 14:50:00,4,1905.45,476.3625,49,227,3,3,4,10,Loyal Customers,1
15820,2011-01-24 12:00:00,2011-01-24 12:00:00,1,206.98,206.98,320,0,1,1,1,3,Other,0
15821,2011-10-09 13:28:00,2011-10-26 15:48:00,2,570.96,285.48,44,17,3,2,2,7,New / Promising,0
15822,2010-12-15 13:38:00,2011-12-06 14:50:00,2,885.47,442.735,3,356,4,2,3,9,New / Promising,1
15823,2010-12-02 15:08:00,2010-12-02 15:08:00,1,15.0,15.0,372,0,1,1,1,3,Other,0
15825,2011-06-20 13:27:00,2011-06-20 13:27:00,1,532.9399999999999,532.9399999999999,172,0,1,1,2,4,Other,0
15826,2011-05-13 10:44:00,2011-10-14 16:05:00,3,1654.31,551.4366666666666,56,154,2,3,3,8,At Risk,1
15827,2010-12-02 13:06:00,2011-09-27 15:35:00,14,1836.0900000000001,131.14928571428572,73,299,2,4,4,10,At Risk,1
15829,2011-07-22 10:23:00,2011-09-01 16:45:00,2,636.14,318.07,99,41,2,2,2,6,Other,0
15830,2011-11-02 10:40:00,2011-11-02 10:40:00,1,576.0,576.0,38,0,3,1,2,6,New / Promising,0
15831,2011-01-19 14:52:00,2011-10-12 13:14:00,3,794.64,264.88,58,265,2,3,3,8,At Risk,0
15832,2011-03-30 15:29:00,2011-03-30 15:29:00,1,836.79,836.79,254,0,1,1,3,5,Other,0
15834,2011-03-07 17:52:00,2011-09-30 14:41:00,4,2225.15,556.2875,70,206,2,3,4,9,At Risk,1
15835,2011-01-13 10:35:00,2011-10-26 15:47:00,4,954.09,238.5225,44,286,3,3,3,9,Loyal Customers,1
15836,2011-10-20 17:13:00,2011-10-20 17:13:00,1,137.37,137.37,50,0,3,1,1,5,New / Promising,0
15837,2011-10-06 09:01:00,2011-10-06 09:01:00,1,391.98,391.98,65,0,2,1,2,5,Other,0
15838,2010-12-07 11:26:00,2011-11-28 14:00:00,19,33643.08,1770.6884210526316,11,356,4,4,4,12,Champions,1
15839,2011-07-14 16:35:00,2011-11-06 13:54:00,3,1048.49,349.49666666666667,33,114,3,3,3,9,Loyal Customers,1
15840,2011-06-20 11:42:00,2011-10-12 09:08:00,2,355.56,177.78,59,113,2,2,2,6,Other,0
15841,2011-01-05 11:25:00,2011-09-28 12:15:00,4,1224.06,306.015,73,266,2,3,3,8,At Risk,1
15843,2011-02-09 10:19:00,2011-02-09 10:19:00,1,118.95000000000002,118.95000000000002,304,0,1,1,1,3,Other,0
15844,2011-10-24 15:19:00,2011-10-24 15:19:00,1,130.74,130.74,46,0,3,1,1,5,New / Promising,0
15845,2011-01-06 17:19:00,2011-11-22 09:42:00,8,3711.77,463.97125,18,319,3,4,4,11,Loyal Customers,1
15847,2011-02-24 16:46:00,2011-11-01 14:41:00,2,389.27,194.635,38,249,3,2,2,7,New / Promising,0
15850,2011-06-24 14:16:00,2011-11-20 14:14:00,2,234.88,117.44,19,148,3,2,1,6,New / Promising,0
15852,2011-05-26 13:26:00,2011-06-06 11:22:00,2,160.70999999999998,80.35499999999999,187,10,1,2,1,4,Other,0
15853,2011-10-19 10:38:00,2011-10-19 10:38:00,1,110.8,110.8,52,0,2,1,1,4,Other,0
15854,2010-12-13 11:47:00,2011-12-05 13:39:00,12,2969.12,247.42666666666665,4,357,4,4,4,12,Champions,1
15855,2011-03-21 12:32:00,2011-07-26 10:20:00,5,712.24,142.448,137,126,2,4,3,9,At Risk,0
15856,2010-12-09 13:34:00,2011-12-05 17:09:00,27,16143.64,597.9125925925925,4,361,4,4,4,12,Champions,1
15857,2011-11-21 12:18:00,2011-11-21 12:18:00,1,297.0,297.0,19,0,3,1,1,5,New / Promising,0
15858,2010-12-07 14:31:00,2011-11-24 12:48:00,5,1427.5700000000002,285.514,16,351,4,4,3,11,Champions,1
15860,2010-12-06 11:38:00,2011-10-30 11:25:00,8,965.16,120.645,41,327,3,4,3,10,Loyal Customers,1
15861,2011-03-17 20:12:00,2011-11-27 15:59:00,8,3146.92,393.365,12,254,4,4,4,12,Champions,1
15862,2010-12-01 11:21:00,2011-12-01 13:28:00,4,832.88,208.22,8,365,4,3,3,10,Loyal Customers,1
15863,2011-05-31 11:36:00,2011-11-14 12:49:00,2,68.84,34.42,26,167,3,2,1,6,New / Promising,0
15864,2011-01-27 16:43:00,2011-11-17 13:32:00,6,1936.32,322.71999999999997,22,293,3,4,4,11,Loyal Customers,1
15865,2011-05-10 11:44:00,2011-10-30 12:43:00,3,895.13,298.37666666666667,41,173,3,3,3,9,Loyal Customers,0
15866,2011-08-30 14:09:00,2011-08-30 14:09:00,1,211.89,211.89,101,0,2,1,1,4,Other,0
15867,2010-12-05 14:17:00,2011-12-04 13:32:00,15,3810.14,254.00933333333333,5,363,4,4,4,12,Champions,1
15869,2011-03-07 17:19:00,2011-03-07 17:23:00,2,149.64,74.82,277,0,1,2,1,4,Other,0
15870,2011-11-07 10:58:00,2011-11-07 10:58:00,1,351.44,351.44,33,0,3,1,2,6,New / Promising,0
15872,2011-11-25 11:54:00,2011-11-25 11:55:00,2,316.25,158.125,15,0,4,2,2,8,New / Promising,0
15874,2011-02-28 13:28:00,2011-10-07 12:31:00,7,4405.88,629.4114285714286,64,220,2,4,4,10,At Risk,1
15877,2011-11-22 11:18:00,2011-12-08 11:53:00,2,490.33000000000004,245.16500000000002,2,16,4,2,2,8,New / Promising,1
15880,2010-12-05 13:00:00,2010-12-05 13:00:00,1,329.03,329.03,369,0,1,1,2,4,Other,0
15881,2010-12-10 13:32:00,2011-01-31 16:59:00,5,501.39000000000004,100.278,312,52,1,4,2,7,At Risk,0
15882,2010-12-06 13:01:00,2011-05-25 11:35:00,4,516.36,129.09,199,169,1,3,2,6,At Risk,0
15883,2011-11-06 14:50:00,2011-12-07 17:05:00,2,396.48,198.24,2,31,4,2,2,8,New / Promising,1
15885,2011-02-03 15:28:00,2011-09-08 10:43:00,3,379.35,126.45,93,216,2,3,2,7,At Risk,0
15886,2011-10-10 14:25:00,2011-10-10 14:25:00,1,181.09,181.09,60,0,2,1,1,4,Other,0
15888,2011-09-20 12:30:00,2011-09-20 12:30:00,1,168.31,168.31,81,0,2,1,1,4,Other,0
15889,2010-12-05 15:12:00,2011-07-06 11:10:00,2,420.07,210.035,157,212,1,2,2,5,Other,0
15891,2011-04-27 12:35:00,2011-04-27 12:35:00,1,511.68,511.68,227,0,1,1,2,4,Other,0
15894,2010-12-05 14:06:00,2011-03-31 13:50:00,2,258.25,129.125,253,115,1,2,1,4,Other,0
15895,2011-07-13 10:27:00,2011-07-13 10:27:00,1,179.17,179.17,150,0,1,1,1,3,Other,0
15897,2011-05-29 13:32:00,2011-05-29 13:50:00,2,208.58999999999997,104.29499999999999,194,0,1,2,1,4,Other,0
15898,2010-12-06 11:01:00,2011-12-08 15:23:00,5,1383.83,276.76599999999996,1,367,4,4,3,11,Champions,1
15899,2010-12-06 10:36:00,2010-12-06 10:36:00,1,56.25,56.25,369,0,1,1,1,3,Other,0
15900,2011-11-16 12:19:00,2011-11-16 12:19:00,1,337.28,337.28,24,0,3,1,2,6,New / Promising,0
15901,2011-07-08 12:18:00,2011-11-23 12:43:00,3,351.73,117.24333333333334,17,138,4,3,2,9,Loyal Customers,0
15903,2011-02-17 14:04:00,2011-11-30 08:08:00,7,5126.76,732.3942857142857,10,285,4,4,4,12,Champions,1
15904,2011-12-01 14:50:00,2011-12-01 14:50:00,1,164.68,164.68,8,0,4,1,1,6,New / Promising,0
15906,2011-03-29 13:28:00,2011-11-20 12:24:00,7,1567.6899999999998,223.95571428571427,20,235,3,4,3,10,Loyal Customers,1
15907,2011-05-13 13:01:00,2011-12-06 12:21:00,3,882.72,294.24,4,206,4,3,3,10,Loyal Customers,1
15909,2011-06-19 10:38:00,2011-06-19 10:38:00,1,191.94,191.94,174,0,1,1,1,3,Other,0
15910,2011-01-27 11:55:00,2011-12-09 10:51:00,8,1228.8799999999999,153.60999999999999,1,315,4,4,3,11,Champions,1
15912,2011-04-20 17:10:00,2011-06-14 14:29:00,2,264.62,132.31,178,54,1,2,1,4,Other,0
15916,2010-12-08 13:07:00,2011-11-23 13:46:00,8,1502.8600000000001,187.85750000000002,16,350,4,4,3,11,Champions,1
15917,2011-04-06 10:40:00,2011-04-06 10:40:00,1,123.1,123.1,248,0,1,1,1,3,Other,0
15918,2011-03-13 15:55:00,2011-06-02 11:42:00,2,334.23,167.115,191,80,1,2,2,5,Other,0
15919,2010-12-06 11:26:00,2011-11-20 11:28:00,2,525.69,262.845,20,349,3,2,2,7,New / Promising,0
